	id	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust	cleaned_tweet
1215	2018-Ar-03525	0	0	0	0	1	1	1	0	0	0	0	اليوم ميلادها ويا عساها من اليوم لين الف سنه الضحكه تحتويها❤️
1216	2018-Ar-04057	0	0	0	0	1	1	1	0	0	0	0	الليله سترتدي عروستنا فستانها الأبيض وسيبقى زفافها أجمل حكاياتنا ف يارب تمم فرحتها وأقر قلبها ب السعادة 💜 💍
1217	2018-Ar-00927	0	0	0	0	1	1	0	0	0	0	0	-الا تعلمين مين هي نجمتي وضياء قمريِ!\n-لا،أخبرنيٰ.\n-أنتي هيا يا حبيبتيِ\n#أمل
1218	2018-Ar-01216	0	0	0	0	1	1	1	0	0	0	0	أصحابي هم عيدي وعيدالسنين هم بسمة فرح وفرحة عمر كل عام وانتو معاي 👭 ❤❤
1219	2018-Ar-01075	0	0	0	0	0	0	0	0	1	0	0	أنا مش #زعلان انهم اتغيروا.😔\nانا زعلان لان جه وقت كنت #مفكرهم اقرب ناس ليا♡\nاى يعنى عاادى هى اول مره.💔
1220	2018-Ar-02271	0	0	0	0	0	0	0	0	1	0	0	انا إكتئبت من الحزن و أنا انجرحت من الهوى فيني من الغيبه شجن لو هو قواني ما قوى انا أحن او ما أحن أثنينهم عندي سوى
1221	2018-Ar-01898	0	0	0	0	0	1	1	0	0	0	1	النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #اخر_رحلتين_دوليه_لك
1222	2018-Ar-02507	1	0	0	0	0	0	0	0	1	0	0	يواجه أكثر من 14 مليون شخص نقصا في الأغذية ونصف اليمن #يعانون بشده من انعدام الأمن الغذائي #٨ يوم_عدوان_على_اليمن #StopTheWarOnYemen
1223	2018-Ar-03199	0	0	0	0	0	1	1	0	1	0	0	💔 💔 يارب اجمعهم في جنات النعيم بلا حزن ولا فراق
1224	2018-Ar-00108	0	0	0	0	0	0	0	0	1	0	0	تعبان وجهى و دموعى قهرتنى #موجوع_قلبى 💔
1225	2018-Ar-00173	0	0	0	1	0	0	0	0	0	0	0	هو متقن لكنه ذكر أنه متوتر من اللجنة وخصوصا فيصل لبان دائم يقطع تلاوته بسبب المقامات ممايخبط عليه حفظه
1226	2018-Ar-01714	1	0	1	0	0	0	0	0	0	0	0	الرد الحقيقي كان في #حماة حيث عميت أبصار حساد القوم طبلوا لأمريكا بقتلها 6كلاب منتهية صلاحيتهم وشككوا بمن سحل 200 كلب صوت وصورة #حقد_السفلة
1227	2018-Ar-03588	0	0	0	0	1	0	0	0	0	0	0	هوا أنا مبسوط بس مش عارف ليه؟ بس المهم إنى مبسوط وخلاص مش لازم أسال يعنى.
1228	2018-Ar-01617	0	0	0	0	0	0	0	1	1	0	0	@OoredooOman ي حسرة وين احصلهم
1229	2018-Ar-02809	0	0	0	1	0	0	0	0	0	0	0	@amrkhaled يارب ارضا عن حياتي ): مو قادره اتقبل وضعي وخايفه ربي يغضب علي من القنوط.
1230	2018-Ar-03181	0	0	0	1	0	0	0	1	0	1	0	خوفنا على تراب بلدنا هيبقى سر؟!#واحة_الغروب 🌿
1231	2018-Ar-01918	1	0	0	0	0	0	0	0	1	0	0	اصغر واحد ف البيت بيطلب منه حاجات كتير اوى 😥😥
1232	2018-Ar-00034	0	0	0	0	0	0	0	0	1	0	0	أبويا الله يرحمه كان دايما يقولي : محدش حيمسح #دمعتك إلا ايدك\n\nوكنت بسمع الجملة وأكبر دماغي\n\nومعرفتش قيمة وحقيقة الجملة دي إلا بعد موته.
1233	2018-Ar-00897	0	0	0	0	1	0	1	0	0	0	0	عيش مع إللي يشتري الفرحة معك مايتخلى ولا يمل ولا يثقل عليك👌🏼
1234	2018-Ar-03470	0	0	0	0	0	0	0	1	1	0	0	نفسى أخد #حظى على جمب وأقوله أأنت #زعلان منى :( فى حااجة 😂 😂
1235	2018-Ar-02509	0	0	0	0	1	1	1	0	0	0	0	#ميلاد_أسماء٩٦ حبيبتي كل عام وأنتي بخير يارب وجعله عمر فرح وسعادة يارب قلبها 😔 ❤️❤️❤️
1236	2018-Ar-01074	0	0	0	0	0	0	0	0	0	0	0	دايما الشب يلي بكون هادي قدام الناس هو الي بكون رئيس العصابة مع صحابه 😜😛\n#بهجت_الاباصيري\n#مرسي_الزناتي
1237	2018-Ar-00589	0	0	0	0	0	0	1	0	0	0	0	مساء الخير اتمنى لكم يوم خفيف جميل مفعم بالحيوية والنشاط
1238	2018-Ar-02229	1	0	0	0	0	0	0	0	0	0	0	وانا كل ما اتكلم مع امك الاقي المكالمه كلها علي تويتر 😡
1239	2018-Ar-03786	0	0	0	1	0	0	0	0	0	0	0	@SakheerSport ياخي انا خايف على قطر منك ، اخاف ينقلون المونديال للخفجي بدال قطر حسافه !💔
1240	2018-Ar-02761	0	0	0	0	0	0	0	0	1	0	0	- واكفينا يا رب شر الكآبة اللي بتنزل فجأة على الروح ومتبقاش عارفلها سبب ولا علاج 😔 💔
1241	2018-Ar-01750	0	0	0	0	1	1	1	0	0	0	0	في بنت خالي عزيزة عليا كتير بشهر جويليا زفافها الله يخليها لزوجها و يرزقهم الاولاد الصالحين
1242	2018-Ar-00632	1	0	1	0	0	0	0	0	0	0	0	#عنف #ترهيب #كم_الأفواه #عصابات #تعدي لا أستسيغ #بيار_الحشاش و لا أحب اسلوبه لكن #التعدي عليه ينم عن #عقلية_ميليشوية #جبانة_قمة_بالحقارة
1243	2018-Ar-01341	1	0	1	1	0	0	0	0	0	0	0	"لكل شخص يتكلم ويفتي من راسه عن الحرب ويخوفنا ""الله يسلط عليك"""
1244	2018-Ar-02316	0	0	0	1	0	0	0	0	1	0	0	قالت انو ردة فعلها مذعوره ؟ بالعقل مذعوره بتقولين اتوسل اليك وسامحني 🙁 ماابي اسيء الظن بس العقل مش راضي ينضحك عليه 🙂💔  #سامحينا_يا_غدير
1245	2018-Ar-00106	0	0	0	0	1	1	1	0	0	0	1	الروشنة في أزهى صورها لما صحابي بياكلوا لب في اغتباط وسعادة غامرة 👏
1246	2018-Ar-03225	1	0	0	0	0	0	0	0	0	0	0	قايله بنام وبقوم خمس ونص والساعه اللحين ثلاث وربع متى انام يعني 😗
1247	2018-Ar-00480	1	0	1	0	0	0	0	0	1	0	0	محزن ومؤلم هل وصل البعض الشاب السعودي لهذا المستوي من السخف والبلاهة للامتعاض لأجل كرة القدم الترفيهية
1248	2018-Ar-04149	0	0	0	1	0	0	0	0	1	0	0	احساس انك خايف على حد بتحبه و عايش فى قلق متواصل مهلك
1249	2018-Ar-03456	0	0	0	0	1	1	1	0	0	0	0	لا يكتمل الفرح والسرور الا بتشريفكم أصدقائي #أفراح_آل_عبدالعزيز
1250	2018-Ar-01502	0	0	0	0	0	1	1	0	0	0	1	انت فخر ومصدر للثقه أرعبت من في قلبه مرض 👍 🏻 👍 🏻
1251	2018-Ar-01702	1	0	1	0	0	0	0	1	1	0	0	فهم أسود شرسة على بعضهم وهم نعامات مرتجفة أمام أعدائهم قبحهم الله من جبناء وأذلاء ومتآمرين
1252	2018-Ar-01797	0	0	0	0	1	0	1	0	0	0	0	• أنا مستعده أن أضحي بكل شيء أملكه مقابل أن أعيش شعور النشوة والشغف التي تقدمها لي الحياة أنا أندفع للحياة ولا أبالي
1253	2018-Ar-02193	1	0	0	0	0	0	0	0	0	0	0	نعم اخي كل عميل وخاين وبايع لوطنه هذه صفاته الخوف والذل والجبن والهيانه تتنزع منه المرؤة والعزة والكرامه قبحهم الله
1254	2018-Ar-00048	1	0	1	0	0	0	0	0	0	0	0	@Mwjrdocoe8389 كلزق يارافضي انت عار العراق انتم كلكم دجاج .. لايمكنك اشعال الفتنة بينن دول الخليج والعراق 😡
1255	2018-Ar-04174	0	0	0	0	0	1	1	0	0	0	0	لا توجد سعادة دائمة في الدنيا ولاحزن باقي كلها فواصل لمراحل جديدة فابتسم لأجملها وتجاهل أتعسها وقل الحمد لله على كل شيء 😍 👑 ✨ #لنفسك #سعاده
1256	2018-Ar-04363	0	0	0	0	1	1	1	0	0	0	0	#BFF_G709 حب الأصحاب مختلف تماما ورد ورضا وأمان
1257	2018-Ar-01559	0	0	0	0	0	0	1	0	0	0	0	باذن الله اجمل تفاؤل بالخير
1258	2018-Ar-01578	1	0	0	1	0	0	0	0	0	0	0	انتى فيو شغل تعرف تشتغل #تحت ضغط و #توتر و #قلق باشا انا #زمالكاوى #باصي_لعفيفي
1259	2018-Ar-02823	0	0	0	1	0	0	0	0	0	0	0	كان نفسي اتفرج على كفر دلهاب ده بس للاسف انا جبانة وبنام في النور اصلا
1260	2018-Ar-02780	1	0	0	0	0	1	1	0	0	0	0	Retweeted Najwa Kassem ( ): احد الشعانين هو فرح عيون الاطفال والوان زينتهم وشموعهم ليس للدم ولا الحداد
1261	2018-Ar-00499	0	0	0	0	1	0	0	0	0	0	0	موكا موكا موكا موكا تنين حلو و ظريف تنين أخضر تنين مرح و لطيف تنيني الامهر 💙 💃
1262	2018-Ar-01643	0	0	0	0	1	0	1	0	0	0	0	صور الريال و هو بيحتفل الChampions بتطلع قدامي عالتايم و مبسوط بيها عشان قاعد بسمع Trance بس و شايف صور فيها بشر positive و فرحانين يعني 😃
1263	2018-Ar-00224	1	0	0	0	0	0	0	0	1	0	0	الآن أي حاجة تستفزني لا أستطيع تجاهلها أشياء سخيفة صايرة تثير غضبي بسرعة طيب إيش تغير يا ريم أنا جالسة أتعب والله 🚶 💔
1264	2018-Ar-02082	0	0	0	1	0	0	0	0	1	0	0	من بعد الكابوس الي شفتو لازم ابخر حالي وابخرو للحب.. يا شو في ناس عينها ديقة الله يجيرنا ويجعل كيدهم بنحرهم
1265	2018-Ar-00119	0	0	0	0	1	1	1	0	0	0	0	#السعادة ليست حلما وليست وهما هي #تفاؤل وحسن ظن بالله وصبر بغير استعجال كن واثقا بأن اليد الممتدة إلى #الله لا تعود فارغة أبدا
1266	2018-Ar-02902	0	0	0	0	0	0	0	0	1	0	0	أنا مدري كيف بواجه صعوبات الحياة وقسوة العالم وأنا الرد المتأخر يزعلني؟
1267	2018-Ar-00930	0	0	0	1	0	0	0	0	1	0	0	جدا 😭 😭 و رح يزيد الاستحقار بس يعرف حقيقة جلال موجع قلبي كتير هالموضوع 😭 💔 و خايفة يبعد عن اهله و يكون خجلان من نفسه 😭 😭
1268	2018-Ar-01003	0	0	0	0	1	0	0	0	0	0	0	تمديد الإجازة لتكون بداية الدوام يوم الاحد ١٥ / ١ ##الفرحة مليوون ه الخبر ##
1269	2018-Ar-01665	0	0	0	0	1	0	0	0	0	0	0	منسم يقول لصيدلي\n\nعندك شريط بنادول؟\nقاله:نعم\n\nقاله: شغله خلناا نسمعه\n\nتضحك والا ماتضحك\n\nمافيه راتب الا يوم الخميس 😎🏃😂
1270	2018-Ar-01354	0	0	0	1	0	1	0	0	1	0	0	لست بمصريةولكن أقسم بالله أعشق مصر ولهجتهاأكثرلهجةأتقنهابعد(لهجتي الفلسطينية)وكم يحزنني وضعهاوأرى #مصيبة_مصر_في الخوف واليأس والشائعات
1271	2018-Ar-01461	0	0	0	0	0	0	0	1	1	0	0	خلاص يشباب خل ناخذ بريك دموعي اربع اربع عالحياه التعيسه هذي
1272	2018-Ar-03779	0	0	0	1	0	0	0	1	1	0	0	"• • { مؤلم شعور"" حاولت "" بس والله ما قدرت يا فاتنتي } 😔 • #حب #انكسار #شوق"
1273	2018-Ar-01585	1	0	0	0	0	0	0	0	1	0	0	ادق عليه اقول ها وينك تأخرت عالعزيمه يقول خمس دقايق وانا عندك والكل يعرف ان هالخمس دقايق بقدرة قادر تقلب خمس ساعات 😭💔#كذبه_من_كذب_العيال
1274	2018-Ar-00953	1	0	0	0	0	1	1	0	0	0	0	صباح الورد على عائلتي الكريمه الجميله وعلى كل من احب انا اغضب ل غضب الله وكلي غضبي من اجله سبحانه 🙏
1275	2018-Ar-02262	0	0	0	0	1	1	0	0	0	0	0	#سعادة\n\nلما تجيك دعوة حلوة من شخص من زمان مو مكلمه❤️ الله لا يحرمني يارب من الناس الطيبة الزكية ❤️
1276	2018-Ar-03245	0	0	0	0	1	1	1	0	0	0	0	على سبيل السعادة هاد اول رمضان الي بدون دراسة من خمس سنين .. 😌✌🏼 #راحة_بال  #اللهم_لك_الحمد
1277	2018-Ar-00911	1	0	0	0	0	0	0	0	1	0	0	لا انكر اني فقدت شيئا ألمني وأتعبني كثيرا لكنك تفهمين الإلتزام وتأنيب الضمير فهما خاطئا ليس لي ذنب فيه
1278	2018-Ar-01915	0	0	0	1	0	0	0	0	0	0	0	@DrMoamenElsayed @ElSherif انا عندى احساس مرعب بكده بس لو حصل هيبقى فى حاجات مش منطقيه كتير برده
1279	2018-Ar-03750	0	0	0	1	0	0	0	1	1	0	0	جل خوفي ان ينتقل مايحدث في ارض الشام لارض الخليج ابعدنا الله واياكم شر الفتن
1280	2018-Ar-02281	0	0	0	0	0	0	0	0	1	0	0	#العمر_عم_يركض ويبتليك الله بهشاشة قلب لدرجة ان كلمة عابره تبعثرك وتبكيك ونص حزين يكتم الهواء بحلقك ونظرة عابره من غريب تصيبك بالهلع
1281	2018-Ar-01415	0	0	0	0	0	1	1	0	0	0	0	سأدعوا الله ان يمتلى قلبك فرح ولآ يعرف الحزن لقلبك الطاهر طريق سأدعوا الله ان تتساقط دموعك ضحكا وان يحقق كل ماتتمني❤
1282	2018-Ar-03817	1	0	0	1	0	0	0	0	0	0	0	نفسي أعرف إيه اللي يضحك في مختل بيرعب الناس و رد فعل طبيعي لشخص في موقف مرعب
1283	2018-Ar-02168	0	0	0	0	0	0	0	0	1	0	0	#يوم_الاب_العالمي رحلت ومابقى فيني سوى حزن وسهر وجروح وطفل من الوجع يسأل متى يرجع ونهنى به
1284	2018-Ar-04145	1	0	0	0	0	0	0	0	1	0	0	#افرحوا_المواطنين   المواطنة الكويتية اللي عليها قرض شنو وضعها؟ اذا كانت أرملة أو مطلقة وتعيل أسرة؟ هل تطل طول عمرها تدفع فوائد ربوية للبنك؟
1285	2018-Ar-00215	0	0	0	1	0	0	1	1	1	0	0	گل يوما ننتظر غدا ونسينا أن غدايجعلنا نكبر مهما كان بنا هم او فرح #غربة_سراب
1286	2018-Ar-02839	1	0	1	0	0	0	0	1	1	0	0	العتب ماهو زعل لو يضايقك كثر إنفعالي \nوإنت او أزعل على كل البشر ما أزعل عليك.
1287	2018-Ar-03445	1	0	1	0	0	0	0	0	0	0	0	#مصيبة #كارثة #فاجعة على الشعب حينما تعطى الصلاحية لشخص #جاهل #تافه يقوم بتحرير المخالفات بلا ضمير ولا خوف من الله #باشر_نظام_فاشل
1288	2018-Ar-02466	0	0	0	0	0	0	0	1	1	0	0	بس يلا مش مهم يعني جات علي شوية الزعل بتوع اخر اليوم بعد ما ضحكت وخرجت وبقي مزاجك حلو لازم يعني برضوا تفتكر شوية ذكريات ينكدوا عليك
1289	2018-Ar-00604	1	0	1	0	0	0	0	1	0	0	0	@maryam1001 اللي باع وطنه مرات عادي انه يغمض عينه عن مصيبة زي دي
1290	2018-Ar-03641	0	0	0	0	1	1	1	0	0	0	0	وشكرا ع كدة 👏 😂 غايته ياحج عيد سعيد عليك والسنة الجاية تبقي إعلان خطوبتك إن شاء الله ❤ 😂
1291	2018-Ar-03271	0	0	0	0	1	0	0	1	0	0	0	انا حظي في الفوز قليل بس بشارك معاكم من احلى ماتذوقة تورتيلا الدجاج من لذيذ #احتفالات_هرفي
1292	2018-Ar-00759	1	0	1	0	0	0	0	0	0	0	0	@mnwry1 لا ما يحتاج أعطيج هنا ! أنتي ساقطه ! شو رايج تنتحرين ! و بعدين قصتج تنرفز اللي سمعتها! انتي خياناتج اكبر من #خيانة_قطر
1293	2018-Ar-03966	0	1	0	1	0	0	0	1	1	0	0	وبعدين في الرهبة و الخوف و قرقضة الضوافر و السير كالابلة في طرقات المنزل و السرحان و الصمت المريب كل يوم نهاية اجازة و رجوع للجيش وبعدين
1294	2018-Ar-01151	0	1	0	0	1	0	0	0	0	0	0	امبارح كنت هعمل حاجة وكسلت وقولت بكره  وحاليا بحمد ربنا انى كسلت والله وياريت اكسل كده ع طول 😅
1295	2018-Ar-00695	0	0	0	1	0	0	0	0	1	0	0	أتمنى أجمد هاللحظة. مو لأنها تستاهل، لأن كل لحظة تمر تقدمني نحو ساعات من الهوان والأسى والخوف. مجدداً.
1296	2018-Ar-00562	1	0	0	1	0	0	0	0	0	0	0	@Loji_92 اوضاع البلد متوتره مو وقت مسابقات
1297	2018-Ar-02428	0	0	0	0	0	1	0	1	1	0	0	وائل ان وقعت في حب أنثى فقد وقعت في الاحزان
1298	2018-Ar-03404	1	0	1	0	0	0	0	0	0	0	0	أكرهك اذا تلقفت بحياتي او تفتح شنطتي بدون اذني ✨🐣 #اكرههك_اذا
1299	2018-Ar-00314	1	0	0	0	0	0	0	0	0	0	0	يعنني حقوق الأجنبي ي غبي شوف كيف عايشين المسلمين ببلاد الغرب بذل وإهانة جزمة بفمك 👟 😢 #افتتاح_كنيسه_في_الرياض
1300	2018-Ar-04055	0	0	0	1	0	0	1	0	0	0	0	تعالجتي عند دكتور طيب ترى انتي عندك نوبات هلع وقلق واعراض نفس جسديه وعندك شعور بالغربه عن الذات وهذا كله علاجه بسيط
1301	2018-Ar-00024	0	0	0	0	0	0	0	0	1	0	0	خلوني اليوم انا حزينه :(
1302	2018-Ar-01319	1	0	0	0	0	0	0	0	0	0	0	ماهو غضبي مش هيمتص نفسه يعني
1303	2018-Ar-04146	1	0	1	0	0	0	0	1	0	0	0	انا ابداً ماعندي مشكله مع الاشخاص اللي يكرهوني بالعكس احس انهم مصدر تسليه بالنسبه ليا واحاول اثير غضبهم وازيد من استفزازهم واستمتع.
1304	2018-Ar-01400	0	1	0	0	0	0	1	0	0	0	0	يا من يعيد للمريض صحته 😥 ويا من يستجيب دعاء البائس الضعيف 🙌 أسألك يا الله أن تلطف بجسد كل مريض وتكتب له الشفاء العاجل يارب العالمين
1305	2018-Ar-03943	1	0	0	0	0	0	0	0	0	0	0	قالت حادث مروع ولوكان السائق مسلم بيقولوا حادث إرهابي قااتلكم الله ايه الإعراب الاذله
1306	2018-Ar-02488	1	0	1	0	0	0	0	1	0	0	0	@frawlyh_tota اكثر ناس جاهم تشنج وهستيريا من صفقات السعودية هم المصريين🤐\nمتخافوش مش حنقطع عنكم الرز لانكم عاله مافيش منها خلاص\nعالم زباله
1307	2018-Ar-00401	0	0	0	0	1	0	1	0	0	0	0	إذا قال الله للعبد اناعفيت عنك يا عبدي قم وانهض من جديد لذكري واستقبل القبلة وصلي اي فرح من بعد هالفرحة انتظر واي خوف اخاف انا ف #امان_الله
1308	2018-Ar-04373	0	0	0	0	0	0	0	0	1	0	0	لا علبة كلوروكس كاملة والحمام تعرفين حجمه صغير ومقفلة الباب خايفة على اطفالها 💔 الله يرحمها وجميع موتى المسلمين
1309	2018-Ar-00729	1	0	0	1	0	0	0	0	1	0	0	انا جعان للنوم اكتر من الاكل و الشرب النوم المتقطع ده تعذيب
1310	2018-Ar-04151	1	0	0	0	0	0	0	0	0	0	0	يارب بتوع اولي وتانيه يتهدو وميقعدوش يغيظوا فينا انهم خلصوا امتحانات يارب 😏🙆
1311	2018-Ar-00554	0	0	0	0	1	1	0	1	0	0	0	@Fjuhani8 اافف اففف ايش الجمال هذا خلاص شبعت من الصوره😤💕💕.
1312	2018-Ar-01773	1	0	0	0	0	0	0	0	0	0	0	الله يهديهم والله في داخلي غضب وشتم لكن نخاف من سوء المنقلب وتبدل الحال الله يصلحهم
1313	2018-Ar-00132	0	0	0	0	1	1	1	0	0	0	0	عامل الناس ب لطف و طيب فالكلمة الطيبة خير و الابتسامة خير حتى انصاتك لصديقك المهموم خير و الاجمل من هذا سعادة قلبك بعد ذلك كله❤️ 🙂
1314	2018-Ar-00416	0	0	0	0	1	1	1	0	0	0	0	#الفرحه_انك تقدم محبة حقيقية
1315	2018-Ar-01036	1	0	0	0	0	0	0	0	0	0	0	يمكن مر بنوبة غضب كسر الدريشة و بعثر المكان بنفسه
1316	2018-Ar-01042	0	0	0	0	1	1	0	0	0	0	0	دا الفرح ملوهش معاد ضحكتها لما ااولدت بتكتر في الاعياد
1317	2018-Ar-00129	0	0	0	0	0	1	0	0	1	0	0	جمعني زماني فيك من بين كل الناس وصارت حياتي في وجودك لها معنا ولكن مثل ماقلت لك كان قلبي حاس نبي نفترق والوقت ماراح يجمعا #ضيقه 😞 💔 #حزن 💔 😞
1318	2018-Ar-03036	0	0	0	0	0	0	0	1	1	0	0	مو محزني إلا مشجع روما تخيل انك تعيش حياتك ع البحث عن خسائر اليوفي أكثر من منجزات فريقك .. اووه صح فريقهم بلا منجزات
1319	2018-Ar-02019	0	0	0	0	1	0	0	0	0	0	0	#فرحة_رمضان   😉\n\nقولنا هتعمل ايه أول يوم رمضان 🤔\n\nالمايك معاك 🤗
1320	2018-Ar-01751	1	0	0	0	0	0	0	1	0	0	0	رمضان كريم جوع وعطش وفوران دم ونرفزة على الكل وعما يعارك ذباب الوجه وابالآخر يقول رمضان كريم
1321	2018-Ar-00602	1	0	1	0	0	0	0	0	1	0	0	#استشهاد_الرايد_طارق_العلاقي الله يرحمه أضربو الدول الداعمه للارهاب أيران تركيا قطر وينتهي شي اسمه ارهاب
1322	2018-Ar-04201	1	0	0	0	0	0	0	0	1	0	0	حاولي تفرقين بين الزعل الي بينتهي ويجي بعده رضا وبين الي يوميا تتضايقين معاهم ومو مرتاحه معاهم من داخل وتتحملين بعد لا مومجبوره تتحملين
1323	2018-Ar-01346	0	0	0	0	1	1	0	0	0	0	0	#بهجة_أمل ٧٤ الحمدلله على شعور السكينة و السلام اللي بحس فيهم *فيس مغمض عيونه في حالة استرخاء و هدوء نفسي* :) 🌼 💛 🌼 💛 🌼 💛
1324	2018-Ar-03572	0	0	0	0	0	1	0	0	1	0	0	كيف لحديثك أن يسرق تنهيدة من قلبي وقد كان لا يثيره الا حزن القصائد 💛
1325	2018-Ar-01248	0	0	0	1	0	0	0	0	0	0	0	أخاف عليك من حزن الدنيا و من فجائعها الصغيره أخاف على قلبك أن يكسر أخاف على صدرك أن يشعر بالضيق 🌿 💛
1326	2018-Ar-03676	0	0	0	0	0	0	0	1	1	0	0	"يرافقني شعور سيء كلما شعرت بإني احتاجه أن لا يكون بهذا القرب أن يميل ميلا غريزيا للرحيل أن أردد بنبرة ذعر وإحباط:""آه ما أبعده الآن"
1327	2018-Ar-03241	1	0	1	0	0	0	0	1	0	0	0	@monasafwan وش الصدفه وماصدفه كلهم نعاج لامريكا تتلاعب بهم كيف ماتشاء وتحلبهم بالترهيب والترغيب وﻻحضي كيف ينبطحون لها بكل حفاوه
1328	2018-Ar-03206	0	0	0	0	0	0	0	1	1	0	0	أنا إنسان #ضائع هنا أتحدث عن أوجاعي وربما سأتحدث عن أوجاع غيري ستكون كمية كبيرة من السلبية موجودة هنا ولكنها تمثل حال الكثير
1329	2018-Ar-03703	1	0	0	0	0	0	0	0	0	0	0	لما تبقي وسخ.... و اقول عليك انك وسخ و انت عارف انك ابن وسخة زفت !! يبقي تزعل ليه 🤔🤔؟؟
1330	2018-Ar-00587	0	0	0	0	1	1	0	0	0	0	0	#فرحه_قلبك_تتمثل_في فرحة بابا و ماما ❤ 🙈
1331	2018-Ar-02260	1	0	0	0	0	0	0	0	0	0	0	"@RisWondering وعدد كبير يقولون عن المعارضين لهالموقف ""مستشرفين"" ! احسها كلمة وقحة، هل استنكار قلة الأدب والوقاحة صار ادّعاء شرف؟"
1332	2018-Ar-02587	0	0	0	0	1	0	1	0	0	0	0	#بهجة_أمل \n١١٨.كمية الضحك اللي قاعدة اضحكه مو طبيعي \nفطست ياربي ..للحد اللي وجهي صار حار 😅\n💕💕💕💕💕💕💕💕
1333	2018-Ar-03915	0	0	0	0	1	0	0	0	0	0	0	بعد شوي بسمع اغنيه لهاري بصوته هو لحاله انا سعيده جدا
1334	2018-Ar-02885	1	0	0	0	0	0	0	0	0	0	0	"@silent9mm @yousefalawnah هو ما جاب شي من راسه .. كل القضايا من واقع مجتمعنا . \n\nلا تصير احمق ""تأليب رأي عام ع الدين"" ؟!"
1335	2018-Ar-02660	1	0	1	0	0	0	0	1	1	0	0	مايحترموني وانا نايمة كل صراخ وإزعاج تعبت نفسيتي منهم 🙂 💔
1336	2018-Ar-03090	1	0	0	1	0	0	0	0	0	0	0	مثل ما دعينا برجوع طيبة أقول اللهم أرعبهم كما أرعبونا وأثاروا خوفنا اذا كان السبب فقط خلاف علئلي واثارة ضجة 👎 🏼 #المفقوده_طيبه_محمود_ال_جاسم4
1337	2018-Ar-01766	0	0	0	0	1	1	1	0	0	0	0	اتمنى المزز يرسلون سناباتهم ديم قبل العيد عشان انا اصير سعيدة لما اشوف الجمال٣
1338	2018-Ar-01517	0	0	0	0	1	1	1	0	0	0	0	#حروف_وقهوة #عيد_الفطر ليس ال #عيد من لبس #الجديد وأنماالعيد من امن الوعيدوليس لمن لبس الرقيق انمالمن عرف #الطريق #عيد_مبارك #اجازة #سعيدة
1339	2018-Ar-01059	1	1	1	0	0	0	0	1	1	0	0	من ساعة مدخلت تويتر واني حاس نفسي داخل بغابة ما بيها نهار ليلها دامس. #غربة_والله_غربة😞😂
1340	2018-Ar-01678	0	0	0	0	0	0	1	0	0	0	0	ان التفاؤل هو الايمان الذي يقود الى النجاح ولا شيء يمكن تحقيقه بدون الامل و الثقة هيلن كيلر l2o
1341	2018-Ar-01628	1	0	1	0	0	0	0	0	0	0	0	#غرابيب_سود ام بي سي هالحثاله يعني ايش بيطلع منها مثلاااااا ؟؟؟؟ قبحهم الله
1342	2018-Ar-03808	0	0	0	0	1	1	1	0	0	0	0	اللهم لك الحمد رضا الله سعادة دائمه #السعوديه_الثالثه_في_السعاده
1343	2018-Ar-03330	1	0	0	0	0	0	0	1	1	1	0	لما تقوم صبح رمضان وتروح الجامعة عشان تشوف درجاتك وآخر شي يطلع الدكتور ماصحح💔💔\n\n#جامعة_البحرين\n#حسرة\n#آسفة_ياروحي
1344	2018-Ar-03952	0	0	0	0	1	0	1	0	0	0	0	الحياة كالمرآة نحصل على أفضل النتائج عندما نبتسم لها #ابتسم #ابتسامة_النجوم
1345	2018-Ar-02675	1	0	0	0	0	0	0	1	1	0	0	@blshit ياربي أتذمر كذا دايماً بس لما كتبتيها جاني أكبر تحطيم وانا أحلي يومي وعمري العشريني الغبي بكيكه حالياً
1346	2018-Ar-01513	0	0	0	0	1	1	0	0	0	0	0	#نزوح وليس أجمل من فرحة طفل بعيد خرج المصلون من صلاة العيد ونحن جاهزون لاستلام العيديات #بوابة_حماة
1347	2018-Ar-01834	0	0	1	1	0	0	0	0	0	0	0	اختي تقعد تدق الباب لين احسه بينكسر اخاف وافتح وانضرب جبانة فيني مو طبيعية ماش لازم خلاص نصير شجاعات :/
1348	2018-Ar-00104	0	0	0	0	1	1	1	0	0	0	0	ماعليك زود ياالجوهرة كلك لطف وحبابة يسعدك ربي 😚
1349	2018-Ar-03352	0	0	0	1	0	0	0	0	0	0	0	هاي مرعبة في حدة اخذ غفوة قبل المغرب بربع ساعة وصحا بعد الصحور بخمس دقائق
1350	2018-Ar-03202	1	0	0	0	0	0	0	0	0	0	0	#اعاده_حركه_النقل_الظالمه15 حسبي الله ونعم الوكيل الله ينتقم من الظالمين تلاعب وكذب واستفزاز عليكم سخط الله
1351	2018-Ar-00126	0	0	0	1	0	0	0	0	1	0	0	ياربي لا انا بنته ولا يقرب لي وبموت من التوتر يارب صبر اهله وبشرهم برجوعه لهم وعوض صبرهم بفرح يارب #HomaidanAlTurki
